time,cloudCover,dewPoint,humidity,temperature,pressure,windBearing,windSpeed,power
1522878000,0.58,35.17,0.74,42.7,1020.0,38.0,0.18,0
1522878300,0.58,35.13,0.75,42.62,1020.0,37.0,0.11,0
1522878600,0.57,35.1,0.75,42.54,1019.9,30.0,0.05,0
1522878900,0.57,35.07,0.75,42.47,1019.9,244.0,0.02,0
1522879200,0.57,35.04,0.75,42.39,1019.8,227.0,0.09,0
1522879500,0.57,35.03,0.75,42.25,1019.8,349.0,0.01,0
1522879800,0.57,35.02,0.76,42.11,1019.7,36.0,0.11,0
1522880100,0.57,35.0,0.76,41.97,1019.7,38.0,0.2,0
1522880400,0.57,34.99,0.76,41.83,1019.6,39.0,0.3,0
1522880700,0.57,34.97,0.77,41.7,1019.6,40.0,0.4,0
1522881000,0.57,34.96,0.77,41.56,1019.5,40.0,0.49,0
1522881300,0.57,34.94,0.78,41.42,1019.5,40.0,0.59,0
1522881600,0.57,34.92,0.78,41.28,1019.4,40.0,0.69,0
1522881900,0.57,34.9,0.78,41.14,1019.4,40.0,0.79,0
1522882200,0.57,34.89,0.79,41.0,1019.3,40.0,0.88,0
1522882500,0.57,34.87,0.79,40.86,1019.3,40.0,0.98,0
1522882800,0.57,34.85,0.79,40.73,1019.2,41.0,1.08,0
1522883100,0.57,34.77,0.79,40.66,1019.3,42.0,1.01,0
1522883400,0.57,34.68,0.79,40.59,1019.3,43.0,0.95,0
1522883700,0.57,34.6,0.79,40.51,1019.3,44.0,0.89,0
1522884000,0.57,34.52,0.79,40.44,1019.4,46.0,0.82,0
1522884300,0.57,34.43,0.79,40.37,1019.4,48.0,0.76,0
1522884600,0.57,34.35,0.79,40.3,1019.4,51.0,0.7,0
1522884900,0.57,34.27,0.79,40.23,1019.5,53.0,0.64,0
1522885200,0.57,34.18,0.79,40.16,1019.5,57.0,0.58,0
1522885500,0.57,34.1,0.79,40.09,1019.5,61.0,0.53,0
1522885800,0.57,34.02,0.79,40.02,1019.6,66.0,0.48,0
1522886100,0.57,33.94,0.79,39.95,1019.6,72.0,0.43,0
1522886400,0.57,33.85,0.79,39.88,1019.6,80.0,0.39,0
1522886700,0.57,33.86,0.79,39.72,1019.5,76.0,0.36,0
1522887000,0.57,33.87,0.8,39.56,1019.5,71.0,0.34,0
1522887300,0.57,33.88,0.8,39.4,1019.4,66.0,0.31,0
1522887600,0.57,33.88,0.81,39.24,1019.3,60.0,0.29,0
1522887900,0.57,33.89,0.81,39.08,1019.3,54.0,0.28,0
1522888200,0.57,33.89,0.82,38.92,1019.2,46.0,0.26,0
1522888500,0.57,33.9,0.83,38.76,1019.1,38.0,0.26,0
1522888800,0.57,33.9,0.83,38.59,1019.1,30.0,0.25,0
1522889100,0.57,33.9,0.84,38.43,1019.0,22.0,0.26,0
1522889400,0.57,33.9,0.84,38.27,1018.9,14.0,0.27,0
1522889700,0.57,33.9,0.85,38.11,1018.9,7.0,0.28,0
1522890000,0.57,33.89,0.85,37.95,1018.8,0.0,0.3,0
1522890300,0.57,33.87,0.85,37.9,1018.8,6.0,0.29,0
1522890600,0.57,33.84,0.85,37.85,1018.8,12.0,0.28,0
1522890900,0.57,33.81,0.85,37.8,1018.8,18.0,0.28,0
1522891200,0.57,33.78,0.85,37.74,1018.7,24.0,0.29,0
1522891500,0.57,33.75,0.86,37.69,1018.7,30.0,0.29,0
1522891800,0.57,33.72,0.86,37.64,1018.7,36.0,0.3,0
1522892100,0.57,33.7,0.86,37.59,1018.7,41.0,0.31,0
1522892400,0.57,33.67,0.86,37.53,1018.7,46.0,0.33,0
1522892700,0.57,33.64,0.86,37.48,1018.7,50.0,0.34,0
1522893000,0.57,33.61,0.86,37.43,1018.6,54.0,0.36,0
1522893300,0.57,33.58,0.86,37.38,1018.6,58.0,0.38,0
1522893600,0.57,33.55,0.86,37.33,1018.6,61.0,0.4,0
1522893900,0.57,33.52,0.86,37.27,1018.7,61.0,0.37,0
1522894200,0.57,33.48,0.86,37.21,1018.7,61.0,0.33,0
1522894500,0.57,33.45,0.86,37.15,1018.8,61.0,0.3,0
1522894800,0.57,33.41,0.86,37.09,1018.9,61.0,0.27,0
1522895100,0.58,33.38,0.86,37.03,1018.9,61.0,0.23,0
1522895400,0.58,33.34,0.87,36.97,1019.0,61.0,0.2,0
1522895700,0.58,33.31,0.87,36.91,1019.1,61.0,0.17,0
1522896000,0.58,33.27,0.87,36.85,1019.1,61.0,0.13,0
1522896300,0.58,33.24,0.87,36.79,1019.2,61.0,0.1,0
1522896600,0.58,33.2,0.87,36.73,1019.3,61.0,0.07,0
1522896900,0.58,33.17,0.87,36.68,1019.3,61.0,0.03,0
1522897200,0.58,33.13,0.87,36.62,1019.4,,0.0,0
1522897500,0.58,33.15,0.87,36.6,1019.4,,0.0,0
1522897800,0.58,33.16,0.87,36.58,1019.4,,0.0,0
1522898100,0.58,33.17,0.87,36.56,1019.3,,0.0,0
1522898400,0.58,33.18,0.87,36.54,1019.3,,0.0,0
1522898700,0.58,33.19,0.88,36.52,1019.3,,0.0,0
1522899000,0.58,33.21,0.88,36.5,1019.3,,0.0,0
1522899300,0.58,33.22,0.88,36.48,1019.2,,0.0,0
1522899600,0.58,33.23,0.88,36.46,1019.2,,0.0,0
1522899900,0.58,33.24,0.88,36.44,1019.2,,0.0,0
1522900200,0.58,33.26,0.88,36.42,1019.2,,0.0,0
1522900500,0.58,33.27,0.88,36.4,1019.1,,0.0,0
1522900800,0.58,33.28,0.88,36.38,1019.1,,0.0,0
1522901100,0.58,33.56,0.88,36.88,1019.1,,0.0,0
1522901400,0.58,33.84,0.87,37.38,1019.1,,0.0,0
1522901700,0.58,34.12,0.86,37.88,1019.0,,0.0,0
1522902000,0.58,34.39,0.85,38.38,1019.0,,0.0,0
1522902300,0.58,34.66,0.85,38.89,1019.0,,0.0,0
1522902600,0.58,34.93,0.84,39.39,1019.0,,0.0,0
1522902900,0.58,35.2,0.83,39.89,1018.9,,0.0,0
1522903200,0.58,35.46,0.82,40.39,1018.9,,0.0,33
1522903500,0.58,35.72,0.82,40.89,1018.9,,0.0,222
1522903800,0.58,35.97,0.81,41.4,1018.9,,0.0,340
1522904100,0.58,36.23,0.8,41.9,1018.8,,0.0,552
1522904400,0.58,36.48,0.79,42.4,1018.8,,0.0,871
1522904700,0.58,36.57,0.78,42.88,1018.9,90.0,0.03,1259
1522905000,0.58,36.65,0.77,43.35,1019.0,90.0,0.07,1718
1522905300,0.58,36.72,0.76,43.83,1019.0,90.0,0.1,2337
1522905600,0.58,36.79,0.75,44.3,1019.1,90.0,0.13,2949
1522905900,0.59,36.85,0.74,44.78,1019.2,90.0,0.17,3568
1522906200,0.59,36.9,0.72,45.25,1019.2,90.0,0.2,3774
1522906500,0.59,36.95,0.71,45.73,1019.3,90.0,0.23,4567
1522906800,0.59,36.99,0.7,46.2,1019.4,90.0,0.27,5184
1522907100,0.59,37.02,0.69,46.68,1019.5,90.0,0.3,5846
1522907400,0.59,37.04,0.68,47.15,1019.5,90.0,0.33,6517
1522907700,0.59,37.05,0.67,47.63,1019.6,90.0,0.37,7245
1522908000,0.59,37.06,0.65,48.11,1019.7,90.0,0.4,8067
1522908300,0.59,37.16,0.65,48.58,1019.5,100.0,0.53,8897
1522908600,0.59,37.26,0.64,49.05,1019.4,106.0,0.67,9713
1522908900,0.59,37.35,0.63,49.53,1019.2,110.0,0.81,10484
1522909200,0.59,37.44,0.62,50.0,1019.1,113.0,0.95,11220
1522909500,0.59,37.52,0.61,50.48,1018.9,115.0,1.1,11938
1522909800,0.59,37.59,0.6,50.95,1018.8,116.0,1.25,12622
1522910100,0.59,37.66,0.59,51.43,1018.6,117.0,1.4,13342
1522910400,0.59,37.72,0.58,51.9,1018.5,118.0,1.54,13988
1522910700,0.59,37.77,0.57,52.38,1018.3,119.0,1.69,14818
1522911000,0.6,37.81,0.56,52.85,1018.2,120.0,1.84,15504
1522911300,0.6,37.85,0.56,53.32,1018.0,120.0,1.99,16195
1522911600,0.6,37.88,0.55,53.8,1017.9,121.0,2.14,16819
1522911900,0.6,37.74,0.54,54.23,1017.9,120.0,2.2,17301
1522912200,0.6,37.58,0.52,54.67,1017.8,119.0,2.26,18068
1522912500,0.6,37.41,0.51,55.1,1017.8,118.0,2.33,18621
1522912800,0.6,37.22,0.5,55.53,1017.8,118.0,2.39,19338
1522913100,0.6,37.02,0.49,55.97,1017.7,117.0,2.45,19863
1522913400,0.6,36.8,0.48,56.4,1017.7,116.0,2.51,20398
1522913700,0.6,36.57,0.47,56.83,1017.7,116.0,2.57,21008
1522914000,0.6,36.32,0.45,57.27,1017.6,115.0,2.64,21679
1522914300,0.6,36.06,0.44,57.7,1017.6,115.0,2.7,22215
1522914600,0.61,35.77,0.43,58.14,1017.6,114.0,2.76,22866
1522914900,0.61,35.47,0.42,58.57,1017.5,114.0,2.83,23467
1522915200,0.61,35.15,0.41,59.0,1017.5,113.0,2.89,23970
1522915500,0.61,35.38,0.41,59.3,1017.5,112.0,2.68,24404
1522915800,0.61,35.6,0.41,59.6,1017.5,111.0,2.47,24776
1522916100,0.61,35.83,0.4,59.9,1017.5,110.0,2.26,25317
1522916400,0.61,36.06,0.4,60.2,1017.5,109.0,2.05,25770
1522916700,0.61,36.29,0.4,60.5,1017.5,107.0,1.84,26127
1522917000,0.61,36.51,0.4,60.8,1017.5,105.0,1.63,26598
1522917300,0.61,36.74,0.4,61.1,1017.5,102.0,1.43,27221
1522917600,0.62,36.97,0.4,61.4,1017.5,98.0,1.23,27620
1522917900,0.62,37.19,0.4,61.7,1017.5,93.0,1.04,28239
1522918200,0.62,37.42,0.4,62.0,1017.5,86.0,0.86,28466
1522918500,0.62,37.65,0.4,62.3,1017.5,75.0,0.7,28870
1522918800,0.62,37.87,0.4,62.6,1017.5,59.0,0.58,29092
1522919100,0.62,37.92,0.4,62.75,1017.4,54.0,0.19,29351
1522919400,0.62,37.96,0.4,62.91,1017.3,247.0,0.22,29554
1522919700,0.62,38.0,0.39,63.07,1017.1,243.0,0.62,29898
1522920000,0.62,38.04,0.39,63.23,1017.0,242.0,1.01,30219
1522920300,0.63,38.08,0.39,63.38,1016.9,242.0,1.41,30312
1522920600,0.63,38.12,0.39,63.54,1016.8,242.0,1.81,30643
1522920900,0.63,38.16,0.39,63.7,1016.7,242.0,2.21,30808
1522921200,0.63,38.2,0.39,63.85,1016.6,242.0,2.61,31008
1522921500,0.63,38.24,0.39,64.01,1016.4,241.0,3.01,31048
1522921800,0.63,38.28,0.38,64.17,1016.3,241.0,3.41,31254
1522922100,0.63,38.31,0.38,64.33,1016.2,241.0,3.81,31658
1522922400,0.63,38.35,0.38,64.48,1016.1,241.0,4.21,31780
1522922700,0.63,38.26,0.38,64.72,1016.0,243.0,4.15,31900
1522923000,0.64,38.16,0.37,64.96,1016.0,244.0,4.09,31963
1522923300,0.64,38.07,0.37,65.2,1015.9,246.0,4.04,32073
1522923600,0.64,37.96,0.36,65.44,1015.8,247.0,3.98,32268
1522923900,0.64,37.85,0.36,65.68,1015.8,249.0,3.93,32140
1522924200,0.64,37.74,0.35,65.92,1015.7,251.0,3.89,32404
1522924500,0.64,37.63,0.35,66.16,1015.6,252.0,3.84,32037
1522924800,0.64,37.51,0.34,66.4,1015.6,254.0,3.8,32186
1522925100,0.64,37.38,0.34,66.64,1015.5,256.0,3.77,32406
1522925400,0.64,37.25,0.34,66.87,1015.4,258.0,3.73,32087
1522925700,0.65,37.12,0.33,67.11,1015.4,260.0,3.71,32232
1522926000,0.65,36.98,0.33,67.35,1015.3,261.0,3.68,32370
1522926300,0.62,36.92,0.32,67.41,1015.3,261.0,3.71,32309
1522926600,0.58,36.86,0.32,67.48,1015.3,260.0,3.74,31786
1522926900,0.55,36.8,0.32,67.54,1015.3,259.0,3.77,31658
1522927200,0.52,36.74,0.32,67.6,1015.2,259.0,3.8,31578
1522927500,0.49,36.67,0.32,67.66,1015.2,258.0,3.83,31672
1522927800,0.46,36.61,0.32,67.72,1015.2,258.0,3.86,31463
1522928100,0.43,36.55,0.32,67.79,1015.2,257.0,3.89,31475
1522928400,0.4,36.48,0.31,67.85,1015.2,256.0,3.93,30943
1522928700,0.37,36.42,0.31,67.91,1015.2,256.0,3.96,30789
1522929000,0.33,36.36,0.31,67.97,1015.2,255.0,3.99,30512
1522929300,0.3,36.29,0.31,68.03,1015.2,255.0,4.03,30347
1522929600,0.27,36.22,0.31,68.09,1015.1,254.0,4.06,29813
1522929900,0.27,36.21,0.31,68.23,1015.0,256.0,4.03,29653
1522930200,0.27,36.2,0.31,68.37,1014.9,257.0,4.01,29720
1522930500,0.27,36.18,0.3,68.51,1014.8,259.0,3.99,29676
1522930800,0.26,36.17,0.3,68.64,1014.6,261.0,3.97,29376
1522931100,0.26,36.15,0.3,68.78,1014.5,262.0,3.96,29233
1522931400,0.26,36.14,0.3,68.92,1014.4,264.0,3.95,28818
1522931700,0.26,36.12,0.3,69.05,1014.2,266.0,3.94,28596
1522932000,0.26,36.1,0.3,69.19,1014.1,267.0,3.94,28200
1522932300,0.26,36.08,0.29,69.33,1014.0,269.0,3.94,28101
1522932600,0.25,36.06,0.29,69.47,1013.9,271.0,3.94,27675
1522932900,0.25,36.04,0.29,69.6,1013.7,273.0,3.95,27524
1522933200,0.25,36.02,0.29,69.74,1013.6,274.0,3.96,27347
1522933500,0.27,36.13,0.29,69.79,1013.6,271.0,3.88,27072
1522933800,0.29,36.23,0.29,69.83,1013.5,268.0,3.81,25828
1522934100,0.31,36.34,0.29,69.88,1013.5,264.0,3.75,25157
1522934400,0.33,36.44,0.29,69.93,1013.5,261.0,3.7,25585
1522934700,0.35,36.55,0.29,69.97,1013.4,257.0,3.67,22438
1522935000,0.38,36.66,0.29,70.02,1013.4,254.0,3.66,21118
1522935300,0.4,36.76,0.29,70.07,1013.4,250.0,3.65,21514
1522935600,0.42,36.87,0.3,70.12,1013.3,247.0,3.67,22317
1522935900,0.44,36.97,0.3,70.16,1013.3,243.0,3.69,22609
1522936200,0.46,37.08,0.3,70.21,1013.3,240.0,3.73,21638
1522936500,0.48,37.18,0.3,70.26,1013.2,236.0,3.79,16485
1522936800,0.5,37.29,0.3,70.3,1013.2,233.0,3.86,19176
